p	87.4999
r	25.0001
ow	37.4999
v	68.7501
aa	112.5
k	106.25
ax	18.75
t	43.7501
ih	81.2499
v	118.75
ah	25.0001
v	62.5
ax	31.25
s	156.25
eh	68.7499
k	87.5001
ax	25.0001
n	81.2499
d	24.9999
b	75
er	143.75
s	81.2502
t	56.2498
ah	37.5002
v	87.4998
l	68.7502
ae	118.75
f	81.25
t	68.7501
er	231.25
pau	150
pau	199.5
ih	56.25
n	62.5
s	106.25
t	68.75
eh	206.25
d	62.5
hh	212.5
iy	81.25
er	143.75
ay	187.5
v	56.2499
d	68.7501
aa	62.5
n	81.25
dh	31.25
ax	18.75
n	112.5
ay	150
t	75.0001
ah	37.4999
v	49.9999
dh	75.0001
ax	31.25
s	131.25
eh	62.5
k	93.75
ax	31.25
n	62.5
d	31.25
d	43.75
ey	343.75
pau	237.5
pau	174.5
dh	50
eh	43.75
r	100
s	137.5
ax	25
p	131.25
l	37.5
ay	275
ah	75
v	100
g	56.25
r	87.5
ah	143.75
b	106.25
w	106.25
aa	31.25
z	93.75
g	74.9999
ao	225
n	168.75
pau	150
pau	180.75
k	81.25
r	25
ih	43.75
k	62.5
ax	37.5
t	56.25
s	56.25
b	56.25
ih	50
g	87.5
ae	106.25
n	50
t	62.5
ax	43.75
ch	156.25
er	156.25
p	150
pau	275
ae	62.5
n	31.25
d	43.75
m	56.25
ao	93.7499
r	75
g	100
iy	162.5
s	131.25
ae	87.5001
n	49.9999
d	50
d	31.25
ah	137.5
k	100
s	118.75
f	106.25
l	49.9999
uw	18.75
ow	193.75
v	75.0001
er	99.9999
hh	37.4999
eh	193.75
d	137.5
pau	156.25
pau	68.25
pau	131.25
n	56.25
aa	131.25
t	37.5
t	93.75
ih	31.25
l	68.75
dh	75
ax	37.5
t	87.5
w	106.25
eh	25
n	25
t	18.75
iy	81.25
ax	50
th	93.75
ah	43.75
v	56.2499
m	100
ey	212.5
d	56.2501
ih	62.5
d	37.4999
dh	37.5001
ax	37.5
r	106.25
ih	43.7501
v	93.75
er	49.9999
b	93.75
r	87.4999
ey	112.5
k	175
pau	193.75
pau	205.75
ih	62.5
t	25
w	93.75
aa	43.75
z	87.5
ax	37.5
jh	100
ay	81.25
g	100
ae	106.25
n	43.75
t	75
ih	99.9999
k	100
ih	87.4999
n	68.7501
ae	106.25
d	37.5
ih	31.25
k	87.5
w	31.25
ax	25
s	125
iy	312.5
pau	143.75
pau	205.75
aw	50
er	56.25
m	100
ih	37.5
s	75
t	56.25
er	50
hh	81.25
aw	168.75
ih	43.75
s	118.75
ax	43.75
n	50
w	75
ih	31.25
l	74.9999
k	112.5
ao	87.5
l	106.25
ax	25
p	125
aa	56.25
n	75
y	75
uw	100
ae	25.0001
t	18.7499
y	93.75
ao	50
r	75
hh	37.4999
ow	68.7502
t	118.75
eh	68.7502
l	193.75
pau	212.5
pau	137
hh	93.75
iy	87.5
hh	43.75
ae	56.25
d	56.25
b	50
ih	87.5
n	93.75
s	137.5
ow	137.5
iy	218.75
z	87.4999
iy	237.5
pau	168.75
pau	112
pau	75
ch	112.5
ey	143.75
n	62.5
jh	112.5
ch	100
eh	81.25
r	200
z	125
d	62.5
ey	106.25
l	68.75
ay	81.2499
t	62.5
k	75.0001
ax	25
m	81.25
ae	137.5
n	50
d	31.25
ax	75
d	125
pau	200
pau	162
pau	31.25
ay	93.75
d	43.75
s	143.75
uw	75
n	62.5
er	68.75
hh	75
ae	118.75
v	43.75
m	87.4999
ay	56.2501
ch	143.75
ih	49.9999
p	75.0001
s	93.75
b	75
ae	150
k	168.75
pau	50.0001
pau	174.5
dh	56.25
ey	118.75
ow	93.75
n	31.25
l	81.25
iy	56.25
hh	93.75
ae	100
d	31.25
ax	37.5
l	150
ih	31.25
t	25
ax	56.25
l	68.75
th	118.75
er	100
d	25
iy	81.25
th	99.9999
aw	150
z	99.9999
ax	18.7501
n	56.25
d	18.7499
d	18.7501
aa	106.25
l	118.75
er	56.2499
f	137.5
ay	175
er	281.25
pau	137.5
pau	155.75
hh	87.5
ih	37.5
z	75
p	118.75
aa	43.75
r	81.25
t	18.75
n	62.5
er	75
z	62.5
hh	50
ae	18.75
d	68.75
s	106.25
t	50
aa	131.25
r	112.5
v	68.75
d	56.25
ae	37.5
n	31.25
d	62.5
d	37.5
ay	218.75
d	37.5
aa	56.25
n	87.5
dh	18.7499
ax	18.75
s	137.5
t	68.7502
uw	112.5
er	150
t	43.75
pau	100
pau	105.75
pau	81.25
ae	150
z	75
t	56.25
ax	75
hh	18.75
aw	112.5
sh	137.5
iy	31.25
d	75
r	75
eh	143.75
s	93.75
t	100
hh	125
iy	75
hh	43.75
ae	62.5
d	68.75
n	75
ow	137.5
ay	87.4999
d	56.2501
iy	131.25
ax	43.7501
z	93.75
ae	68.7499
t	43.75
ao	162.5
l	125
pau	225
pau	130.75
ih	68.75
t	75
d	50
ah	212.5
z	175
w	150
aa	31.25
z	81.25
hh	31.2499
er	131.25
aa	43.75
d	56.25
ey	106.25
sh	112.5
ax	31.25
s	93.75
ae	143.75
n	43.7501
s	106.25
er	287.5
pau	125
pau	199.5
ow	287.5
ih	62.5
t	75
s	56.25
jh	93.75
ah	56.25
s	75
t	62.5
ax	43.75
n	87.4999
aa	162.5
v	56.2499
ax	31.25
l	306.25
ax	31.25
l	187.5
ah	93.75
v	56.2499
s	112.5
t	56.2498
ao	100
r	93.75
iy	225
pau	143.75
pau	187
hh	62.5
uw	112.5
eh	75
v	62.5
er	62.5
l	131.25
ih	81.25
v	37.5
d	75
aa	87.5
n	56.25
dh	31.25
ax	31.25
r	93.75
ae	125
n	43.75
ch	118.75
pau	25.0001
d	37.4999
ih	62.5
d	62.5
dh	62.5
ae	200
t	49.9999
pau	150
pau	205.75
hh	93.75
aw	75
ow	100
l	175
d	62.5
aa	56.25
r	62.5
y	93.75
uw	37.5
m	93.75
ah	93.75
dh	74.9999
er	243.75
pau	168.75
pau	137
hh	125
ih	81.25
r	112.5
hh	62.5
iy	68.75
g	81.25
aa	137.5
t	68.75
ax	62.5
f	150
r	37.5
eh	68.7499
sh	143.75
th	100
r	137.5
ih	18.75
l	200
pau	200
pau	199.5
ih	75
t	37.5
w	81.25
aa	37.5
z	100
ah	118.75
n	43.75
ax	43.75
b	68.75
t	118.75
r	37.5
uw	74.9999
s	125
ih	125
v	50.0001
pau	150
pau	200
y	68.7499
eh	75.0001
t	25
ih	31.25
t	24.9999
w	81.2501
aa	43.7499
z	87.5001
dh	56.2499
eh	143.75
r	300
pau	131.25
pau	155.75
pau	43.75
w	68.75
eh	31.25
l	100
ay	68.75
l	100
b	62.5
iy	100
p	156.25
l	31.25
ah	93.75
m	112.5
g	62.5
aa	150
sh	156.25
d	43.7499
aa	125
r	162.5
n	81.25
d	137.5
pau	168.75
pau	174.5
dh	50
iy	112.5
z	81.25
k	131.25
w	31.25
ih	68.75
k	125
l	125
ih	25
t	37.5
ax	43.7499
l	62.5
jh	125
oy	212.5
z	87.5
ah	74.9999
v	68.7501
hh	87.4999
er	193.75
z	81.25
w	56.2499
er	81.2502
s	131.25
ao	68.7499
r	43.75
s	131.25
ax	18.7499
z	106.25
ah	43.7498
v	56.2501
jh	106.25
oy	187.5
t	125
ax	37.4999
hh	125
ih	112.5
m	75
pau	43.7501
pau	199.5
ay	125
p	143.75
l	56.25
ey	106.25
dh	50
ae	112.5
t	18.75
ch	150
oy	156.25
s	106.25
w	112.5
ay	137.5
d	50.0001
ow	112.5
p	68.75
ax	43.75
n	75
t	106.25
ax	25
w	131.25
ih	143.75
n	187.5
pau	175
pau	199.5
iy	106.25
ch	118.75
ih	31.25
m	75
p	93.75
r	37.5
uw	81.25
v	43.75
m	75
ax	56.25
n	68.75
t	18.7499
m	43.7501
ey	75
k	62.5
s	62.5
dh	43.75
ax	37.5
v	68.75
ae	131.25
l	18.75
y	49.9999
uw	106.25
ah	62.5
v	75
eh	87.5
v	50
r	31.2501
iy	43.7498
th	81.2502
ih	31.25
ng	87.4998
eh	43.7501
l	106.25
s	81.25
p	125
ah	62.5
m	62.5
p	56.2501
ah	156.25
p	193.75
pau	300
pau	187
b	37.5
ah	75
t	37.5
hh	106.25
aw	100
aa	50
r	37.5
y	68.75
uw	62.5
g	81.25
ow	93.75
ih	31.25
ng	81.25
t	87.5
ax	43.75
d	74.9999
uw	143.75
ih	87.5
t	137.5
pau	81.25
pau	105.75
pau	62.5
l	112.5
aa	112.5
t	81.25
s	68.75
ah	50
v	50
m	81.25
eh	100
n	93.75
t	87.4999
ey	106.25
k	87.5
w	118.75
ih	37.5001
m	87.4999
ax	37.5001
n	125
b	68.75
ah	75
g	56.25
iy	118.75
r	93.75
ay	143.75
d	56.2501
ih	81.25
ng	193.75
pau	81.2502
pau	118.25
pau	68.75
d	43.75
ey	118.75
l	93.75
ay	125
t	18.75
m	100
ey	118.75
d	25
n	75
ow	118.75
ae	143.75
n	50
s	106.25
er	218.75
ae	150
n	25.0001
d	37.4999
dh	31.25
ax	31.25
d	62.5
ao	112.5
r	43.7499
k	137.5
l	49.9999
ow	118.75
z	75.0001
d	24.9998
pau	31.25
b	43.7501
ih	31.25
hh	106.25
ay	137.5
n	49.9999
d	31.25
hh	56.2499
ih	75
m	81.25
pau	150
pau	156.25
pau	162
dh	56.25
eh	18.75
r	100
z	87.5
n	81.25
aa	175
t	62.5
ae	75
n	68.75
ay	181.25
ow	93.75
t	50.0001
ax	18.75
ah	175
v	62.5
t	150
r	25
uw	118.75
th	175
ih	62.5
n	62.5
ih	99.9999
t	43.7501
pau	150
pau	174.5
b	50
ah	68.75
t	43.75
eh	106.25
v	68.75
er	81.25
hh	68.75
ih	43.75
z	87.5
g	87.5
ey	181.25
z	68.7499
r	75.0001
ih	43.75
t	143.75
er	131.25
n	93.75
d	37.5
t	62.5
ax	43.75
dh	56.2499
ae	106.25
t	25
k	131.25
r	37.4999
aw	125
ch	212.5
t	18.7499
v	75.0001
iy	112.5
n	31.25
ax	106.25
s	162.5
aa	87.5001
n	62.5
dh	18.7499
ax	25.0001
p	112.5
iy	93.75
ae	106.25
n	75.0001
ow	168.75
pau	212.5
pau	193.25
w	68.75
uh	37.5
d	37.5
y	56.25
uw	93.75
b	43.75
iy	81.25
s	118.75
ae	118.75
t	25
ax	50
s	81.2499
f	56.2501
ay	156.25
d	37.4999
w	87.5001
ih	43.75
dh	37.5
dh	31.25
ae	87.5
t	24.9999
w	143.75
ah	56.25
n	31.25
hh	106.25
ah	62.5
n	50
d	25.0001
r	62.5
ax	43.7498
d	18.7502
th	74.9998
p	112.5
aa	37.4999
r	87.5001
t	37.4999
ah	43.75
v	62.5
m	81.25
iy	250
pau	137.5
pau	199.5
ih	56.25
n	50
s	100
ah	81.25
ch	100
ax	31.25
t	137.5
ah	75
m	68.75
b	25
ax	18.75
l	62.4999
ih	25.0001
ng	87.5
ah	43.7499
v	43.7501
v	62.5
ae	81.2499
l	93.75
y	93.75
uw	112.5
z	93.75
w	56.25
aa	31.25
z	112.5
n	50.0001
ow	118.75
t	99.9999
ay	112.5
m	62.5
t	68.7499
ax	31.25
s	143.75
eh	93.75
l	187.5
pau	193.75
pau	24.5
s	150
t	56.25
ae	143.75
n	43.75
d	25
ao	150
f	131.25
pau	31.25
b	37.5
uh	81.25
ch	143.75
er	187.5
ae	62.5
n	43.75
d	56.25
b	37.5
ey	125
k	99.9999
er	162.5
ae	68.75
n	37.5
d	31.25
ao	112.5
l	99.9999
dh	62.5
ax	37.4999
r	106.25
eh	137.5
s	168.75
t	43.7501
pau	24.9998
pau	162
pau	25
m	62.5
ae	106.25
th	75
y	50
uw	50
s	118.75
ax	81.25
n	93.75
hh	156.25
uw	112.5
z	68.7499
dh	56.2501
ih	62.5
s	99.9999
b	87.5001
uh	62.5
k	75
k	87.4999
iy	93.75
p	93.75
er	237.5
r	93.75
aa	118.75
jh	93.75
er	125
z	206.25
pau	62.5
pau	193.25
n	68.75
aw	150
jh	118.75
ah	81.25
s	68.75
t	43.75
w	112.5
ah	75
t	100
d	18.75
uw	37.4999
y	18.7501
uw	50
w	125
aa	62.5
n	50
t	31.25
t	93.75
ax	25
n	93.75
ow	306.25
pau	150
pau	162.5
pau	118.25
pau	75
ay	93.75
w	118.75
aa	62.5
n	43.75
t	31.25
t	87.5
ax	25
n	75
ow	150
hh	81.25
aw	100
ao	106.25
l	75
dh	68.75
ih	50
s	131.25
ih	25
z	68.75
p	100
aa	118.75
s	118.75
ax	31.25
b	68.7499
ax	56.2501
l	99.9999
pau	225
pau	143.25
ih	75
t	75
s	87.5
dh	62.5
ae	156.25
t	68.75
m	75
ah	93.75
ch	212.5
jh	112.5
ah	118.75
ng	75
k	156.25
pau	225
pau	180.75
dh	50
eh	43.75
r	31.25
w	75
aa	37.5
z	68.75
p	106.25
r	56.25
aa	68.75
p	87.5
er	56.25
d	43.75
ih	37.5
v	75
ih	75
zh	93.75
ax	18.75
n	81.2499
ah	31.25
v	87.5001
l	75
ey	87.4999
b	68.7501
er	156.25
ih	81.25
n	50
dh	31.25
ax	31.25
w	131.25
er	75
k	87.5001
dh	56.2499
ey	162.5
ih	68.7499
n	62.5
d	25.0001
ih	37.4999
v	56.2501
ih	75.0001
jh	74.9998
uw	100
ax	18.75
l	75
iy	62.5
p	106.25
er	49.9999
f	112.5
ao	118.75
r	99.9999
m	131.25
d	162.5
pau	118.75
pau	130.75
hh	112.5
iy	37.5
l	125
ah	100
v	93.75
d	18.75
t	75
ax	18.75
p	106.25
l	81.25
ey	131.25
ch	137.5
ay	112.5
n	43.75
iy	143.75
z	75
l	56.2499
aa	137.5
t	43.75
er	125
iy	256.25
pau	125
pau	162
dh	68.75
ax	37.5
l	125
ao	243.75
ah	112.5
v	75
k	156.25
l	43.75
ah	150
b	87.5
ae	137.5
n	68.75
d	31.25
f	118.75
ae	231.25
ng	168.75
pau	218.75
pau	168.25
dh	50
ax	43.75
t	100
eh	75
m	43.75
p	37.5
r	18.75
ax	43.75
ch	100
er	100
d	87.5
r	68.75
aa	131.25
p	81.2501
t	18.75
pau	18.75
t	99.9999
ax	37.5001
f	106.25
ih	62.5
f	68.75
t	62.5
iy	56.25
b	74.9999
ih	18.7501
l	125
ow	100
z	112.5
ih	81.2499
r	131.25
ow	137.5
ae	106.25
n	31.25
d	43.7501
r	31.25
ih	37.4999
m	93.75
ey	137.5
n	106.25
d	31.25
dh	49.9999
eh	56.2501
r	156.25
dh	68.7499
ax	50
hh	112.5
ow	18.7499
l	181.25
t	150
r	62.5
ih	81.2502
p	218.75
pau	218.75
pau	180.75
ae	162.5
n	50
d	31.25
ae	50
z	93.75
n	62.5
eh	68.75
v	75
er	68.75
b	68.75
iy	50
f	156.25
ao	187.5
r	193.75
hh	162.5
iy	37.5001
w	75
aa	37.5
z	93.75
r	62.5
eh	56.2499
d	37.5001
iy	87.4999
t	118.75
ax	87.5001
ow	81.2499
b	62.5
ey	306.25
pau	212.5
pau	187
dh	37.5
ih	50
s	137.5
s	43.75
t	50
ey	125
t	31.25
ah	50
v	62.5
m	100
ay	193.75
n	87.5001
d	18.75
k	106.25
ah	56.25
m	106.25
z	75.0001
ah	31.25
v	62.5
ae	37.5
n	125
ax	81.25
n	100
d	43.75
uw	162.5
p	131.25
r	24.9998
aa	93.75
m	93.75
ax	18.75
n	18.7502
ax	87.4998
n	62.5
s	168.75
ah	37.4999
v	93.75
dh	37.5001
ax	93.75
iy	131.25
g	68.7502
ow	250
pau	293.75
pau	80.75
pau	100
dh	50
eh	37.5
r	50
aa	143.75
r	43.75
dh	68.75
ax	25
k	118.75
ax	18.75
n	62.5
ae	87.5
l	112.5
z	68.7499
ah	37.5001
v	68.75
ch	131.25
ay	143.75
n	75
ax	150
pau	168.75
ae	93.75
n	25
d	25
dh	18.7499
ax	25.0001
y	99.9999
ae	93.75
ng	93.75
t	18.75
s	131.25
iy	106.25
r	137.5
ih	37.5001
v	87.4999
er	243.75
pau	156.25
pau	155.75
pau	37.5
w	62.5
iy	56.25
th	125
r	56.25
eh	93.75
t	56.25
ax	18.75
n	56.25
t	75
ax	50
b	62.5
iy	187.5
ah	37.4999
v	81.2501
dh	31.25
ax	31.25
w	143.75
ah	81.25
n	81.25
m	62.5
ay	225
n	50
d	50
b	87.4999
iy	43.75
f	112.5
ao	75
r	56.2501
dh	43.7501
ax	24.9998
v	87.5001
oy	225
ax	18.75
jh	75
ih	56.2501
z	93.75
k	87.4999
ax	18.7502
m	56.2498
p	68.7502
l	68.7499
iy	81.2499
t	37.5002
ax	106.25
d	118.75
pau	193.75
pau	168.25
sh	162.5
iy	62.5
w	81.25
aa	31.25
z	87.5
b	81.25
ih	37.5
l	118.75
t	62.5
pau	31.25
p	62.5
r	31.25
ay	68.75
m	74.9999
eh	75.0001
r	118.75
ax	18.75
l	99.9999
iy	100
t	112.5
ax	56.25
s	143.75
ey	175
l	206.25
pau	206.25
pau	199.5
ih	68.75
n	56.25
dh	31.25
ax	18.75
b	75
ow	112.5
hh	75
iy	87.5
m	62.5
iy	93.75
ax	37.5
n	106.25
k	93.75
l	56.25
ah	87.5
b	68.75
ah	43.75
v	68.7499
s	112.5
ae	87.5
n	43.75
f	56.25
r	25
ae	31.25
n	37.5
s	125
ih	50.0001
s	93.75
k	87.4998
ow	187.5
dh	75.0001
eh	18.7499
r	100
aa	18.7499
r	106.25
s	131.25
ah	18.7499
m	118.75
k	99.9999
r	37.5002
ae	118.75
k	100
s	131.25
ey	131.25
l	162.5
er	106.25
z	193.75
pau	68.7499
pau	99.5
pau	100
m	62.5
ay	125
ey	306.25
jh	218.75
pau	87.5
ih	62.5
n	75
y	181.25
ih	18.7501
r	181.25
z	168.75
pau	62.5
ih	56.25
z	74.9999
t	87.5001
w	99.9999
eh	31.25
n	25.0001
t	18.75
iy	87.5001
t	162.5
uw	275
pau	225
pau	112
pau	81.25
ay	112.5
f	118.75
er	37.5
g	81.25
aa	168.75
t	50
hh	75
aw	143.75
iy	112.5
z	81.25
ax	18.7499
l	131.25
iy	75
ay	106.25
hh	68.7501
ae	31.25
d	37.5
t	100
ao	118.75
t	25
m	75
ay	87.5
s	131.25
eh	18.7502
l	106.25
f	37.5001
f	118.75
r	31.25
ah	18.7502
m	81.2499
dh	31.25
ax	24.9999
p	125
r	43.75
ih	25.0001
n	56.2499
t	75
ax	43.7501
d	56.2501
p	93.75
ey	268.75
jh	218.75
pau	162.5
pau	193.25
eh	100
n	56.25
iy	137.5
ae	150
v	81.25
er	56.25
ih	25
jh	81.25
y	50
ah	74.9999
ng	112.5
f	100
eh	50
l	143.75
ow	87.5001
k	118.75
ae	25
n	56.25
t	93.75
iy	68.75
ch	93.75
hh	37.5
ih	18.7501
m	68.7499
s	112.5
eh	43.7501
l	106.25
f	99.9999
ih	100
n	68.7499
ax	31.25
w	118.75
iy	118.75
k	187.5
pau	168.75
pau	49.5
pau	68.75
p	81.25
l	31.25
iy	181.25
z	31.25
d	68.75
uw	50
n	75
aa	137.5
t	106.25
th	50
ih	87.5
ng	106.25
k	43.75
dh	56.2499
ae	68.7501
t	31.25
ay	131.25
ao	112.5
l	100
r	75
eh	68.75
d	31.25
iy	99.9999
n	87.5001
ow	181.25
ih	50.0002
t	31.25
ao	206.25
l	106.25
pau	250
pau	149.5
pau	37.5
y	87.5
uw	56.25
s	162.5
iy	187.5
w	137.5
iy	56.25
w	93.75
er	50
t	131.25
iy	50
ch	106.25
ih	37.5
ng	56.25
aw	56.25
er	106.25
s	143.75
eh	62.5
l	231.25
v	56.2499
z	162.5
pau	24.9999
pau	180.75
ae	106.25
n	31.25
d	18.75
n	68.75
aw	181.25
b	62.5
ih	56.25
hh	18.75
ow	43.75
l	187.5
d	31.25
dh	25
ax	24.9999
p	106.25
er	43.75
v	75
er	112.5
s	125
ax	43.75
t	37.5
iy	100
ah	31.25
v	43.7499
th	131.25
ih	143.75
ng	156.25
z	175
pau	56.2501
pau	193.25
y	137.5
iy	43.75
l	100
d	50
y	62.5
er	62.5
s	125
eh	43.75
l	87.5
f	93.75
t	112.5
ax	43.75
dh	50
ax	25
w	112.5
ao	131.25
t	43.7501
er	125
z	75
dh	68.7499
ae	31.25
t	18.7501
aa	25
r	100
r	93.7499
ih	43.75
p	81.25
ih	56.2501
ng	106.25
ae	43.7501
n	43.7498
d	31.25
t	87.5001
eh	68.7499
r	118.75
ih	18.7499
ng	112.5
ae	37.5001
t	24.9999
y	131.25
uw	218.75
pau	237.5
pau	199.5
m	37.5
ih	37.5
s	81.25
t	68.75
er	31.25
m	75
ax	37.5
k	87.5
v	87.5
ey	225
t	125
ow	37.4999
l	81.2501
d	50
m	56.2499
iy	87.5001
ax	31.25
b	62.5
aw	137.5
t	50
hh	50
ih	87.5
m	143.75
pau	225
pau	174.5
ax	106.25
n	37.5
l	93.75
ay	75
k	106.25
jh	68.75
aa	125
sh	137.5
uw	131.25
ax	106.25
hh	231.25
iy	62.5
s	100
t	68.75
uh	75
d	43.75
ih	81.25
n	37.5
n	93.75
ow	137.5
n	87.4999
iy	162.5
d	56.2499
ah	25.0001
v	81.2499
d	62.5
ih	31.25
v	87.5001
ay	162.5
n	68.7502
ax	37.4999
s	125
ih	56.2501
s	106.25
t	56.2501
ax	75
n	112.5
s	143.75
pau	25.0001
pau	130.75
pau	50
t	81.25
ax	31.25
s	131.25
ey	143.75
dh	68.75
ax	25
l	125
iy	143.75
s	93.75
t	118.75
pau	168.75
k	68.7499
ae	87.5001
p	81.25
t	37.5
ax	31.25
n	81.25
k	118.75
uh	100
k	100
w	62.5
aa	37.4999
z	81.2502
ax	31.25
r	125
ae	93.75
dh	62.5
er	68.7499
th	150
er	200
ow	50.0002
g	99.9999
ow	150
ih	24.9998
ng	75.0001
ih	37.4999
m	68.7501
p	93.75
ih	37.4999
r	125
ax	37.5002
s	143.75
ax	81.25
s	137.5
t	75.0003
pau	25.0001
pau	193.25
m	87.5
ae	193.75
n	118.75
k	75
uh	43.75
d	43.75
n	62.5
aa	125
t	56.25
k	99.9999
aa	100
ng	56.2499
k	75.0001
er	87.5
dh	56.2499
eh	118.75
m	87.5
pau	262.5
pau	74.5
pau	56.25
th	87.5
ao	143.75
t	75
ay	375
ae	318.75
n	25.0001
d	25
ax	25
w	162.5
er	74.9999
dh	68.7501
iy	87.4999
f	156.25
uw	18.7501
l	193.75
hh	56.2499
iy	62.5
p	156.25
r	25.0001
uw	225
v	112.5
d	137.5
pau	25.0001
pau	193.25
ax	56.25
s	131.25
k	75
aa	37.5
r	112.5
l	137.5
ax	25
t	31.25
l	112.5
oy	143.75
n	74.9999
k	87.5001
l	31.25
ao	150
th	93.75
k	100
ax	18.75
m	68.75
p	68.75
l	43.75
iy	75
t	25
ax	68.75
d	43.7499
hh	62.5
ih	56.2501
z	75.0001
k	99.9999
aa	131.25
s	118.75
t	81.2499
uw	125
m	125
pau	212.5
pau	74.5
pau	118.75
ay	118.75
l	87.5
ay	87.5
k	75
t	93.75
ax	31.25
s	100
p	50
eh	62.5
k	106.25
y	31.25
ax	31.25
l	93.75
ey	125
t	50.0001
ax	37.5
p	125
aa	99.9999
n	75.0001
dh	37.5
ax	18.75
g	81.25
l	87.5
ao	87.5
r	56.2501
iy	93.75
ax	37.4999
s	112.5
f	81.25
y	31.25
uw	81.2502
ch	137.5
er	118.75
ah	31.25
v	56.2501
m	93.75
ae	256.25
n	143.75
pau	168.75
pau	155.75
pau	25
k	100
r	56.25
ih	25
s	106.25
m	75
ax	87.5
s	187.5
ih	75
z	106.25
ae	31.25
n	43.75
iy	162.5
z	56.25
iy	75
p	118.75
r	68.75
aa	93.75
b	25
l	112.5
ax	18.7501
m	106.25
k	87.5001
ax	18.75
m	49.9999
p	93.75
eh	37.5002
r	87.4998
d	56.2501
w	56.2499
ih	37.5001
dh	68.7499
ax	25.0001
p	143.75
aa	37.4999
l	143.75
ih	18.7499
n	56.2499
iy	125
zh	100
ax	43.7501
n	62.5
g	106.25
ih	50.0002
v	62.5
ih	49.9999
ng	112.5
f	106.25
iy	156.25
s	131.25
t	106.25
pau	25.0001
pau	149.5
hh	75
iy	87.5
hh	43.75
ae	56.25
d	87.5
p	93.75
iy	100
l	93.75
d	56.25
ao	137.5
f	68.75
hh	43.75
ih	43.75
z	31.25
sh	168.75
er	187.5
t	62.5
ae	100
n	31.25
d	56.25
w	68.75
aa	25
z	81.25
w	106.25
ay	118.75
l	99.9999
d	37.5001
l	62.5
iy	56.2499
w	106.25
ey	118.75
v	56.2499
ih	37.5001
ng	99.9999
ih	112.5
t	37.5001
pau	156.25
pau	180.75
ae	106.25
n	43.75
d	18.75
hh	118.75
aw	187.5
w	125
uh	31.25
d	56.25
w	43.75
iy	106.25
eh	93.75
v	49.9999
er	118.75
f	125
ay	168.75
n	50
d	25
aw	31.25
er	106.25
s	131.25
eh	75
l	175
v	81.2499
z	143.75
pau	43.75
pau	130.75
pau	50
ay	118.75
d	62.5
ih	50
f	143.75
ay	300
eh	112.5
n	56.25
iy	81.25
m	87.4999
ae	206.25
n	74.9999
t	93.75
ax	25.0001
g	75
eh	56.2499
t	37.5001
ax	50
s	131.25
aa	87.5001
l	106.25
ax	18.7499
m	75.0001
ax	24.9998
n	56.2501
ay	162.5
l	100
ax	18.7499
n	68.7499
d	25.0001
s	156.25
ao	181.25
r	168.75
ih	137.5
n	56.2501
k	99.9999
ae	62.5
l	112.5
ax	25.0001
f	131.25
ao	87.5001
r	56.2499
n	43.7503
y	68.7499
ax	112.5
pau	218.75
pau	118.25
pau	81.25
ax	81.25
b	87.5
uh	100
sh	137.5
ch	131.25
iy	137.5
f	81.25
hh	100
ae	50
d	31.25
d	68.75
ay	193.75
d	43.7499
ax	50.0001
n	87.5
ae	112.5
ch	131.25
er	18.75
ax	43.75
l	37.5
d	75
eh	175
th	175
pau	68.7502
pau	162
pau	31.25
dh	50
ax	43.75
s	131.25
k	75
ih	56.25
p	87.5
er	168.75
z	143.75
ae	106.25
n	31.25
d	43.7499
n	37.5001
aa	31.25
k	150
aa	106.25
t	43.75
ax	93.75
z	112.5
jh	75
ih	31.25
m	50
n	81.2499
ae	143.75
s	75
t	75.0001
ih	49.9999
k	81.25
s	143.75
s	168.75
er	125
v	62.5
d	75
ae	37.5002
z	99.9999
ax	31.25
t	125
r	37.4999
ae	81.2502
n	62.5
z	56.2498
l	87.5001
ey	81.25
sh	118.75
ax	37.4999
n	43.75
w	99.9999
ih	37.5002
th	62.5
aw	193.75
t	37.4999
w	106.25
er	200
d	99.9999
z	118.75
pau	25.0001
pau	118.25
pau	81.25
l	93.75
ae	112.5
s	112.5
t	43.75
n	68.75
ay	137.5
t	50
hh	87.5
iy	62.5
sh	150
ow	143.75
d	50
ao	175
l	49.9999
dh	68.7501
ax	31.25
s	131.25
ih	31.25
m	81.2499
p	25.0001
t	56.25
ax	31.25
m	87.5
z	68.7499
ah	31.25
v	62.5
k	106.25
ah	37.5002
m	74.9998
ih	25.0001
ng	93.75
d	31.25
aw	150
n	37.4999
w	87.5001
ih	31.25
dh	74.9998
n	93.75
uw	18.7502
m	99.9999
ow	118.75
n	49.9999
y	62.5
ax	99.9999
pau	250
pau	87
pau	112.5
m	81.25
ay	112.5
ay	106.25
d	81.25
iy	131.25
ax	43.75
w	112.5
aa	37.5
z	81.25
dh	43.75
ae	68.7499
t	43.7501
hh	68.75
iy	50
w	125
uh	31.25
d	31.25
hh	62.5
ae	50
v	62.5
m	93.75
ao	131.25
r	112.5
ih	56.25
n	62.5
f	75
l	93.75
uw	43.7501
ax	37.4999
n	62.5
s	106.25
ow	93.75
v	68.7499
er	56.2501
dh	81.25
ax	31.25
n	62.5
ey	125
t	37.4999
ih	56.2501
v	99.9999
z	187.5
pau	25.0001
pau	199.5
ih	62.5
t	37.5
ih	62.5
z	87.5
m	87.5
ih	62.5
